cluster,n,m,modularity,connectivity,connectivity_normalized_log10(n),connectivity_normalized_log2(n),connectivity_normalized_sqrt(n)/5,conductance
283δ,505,1522,0.00022292724075483023,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.7734444775230723
105δ,505,1635,0.0002376905373425343,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.8571990043233328
170δ,505,2590,0.0003707478466715101,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.8811135847237842
320δ,505,2054,0.00030008592848116474,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.7905577648618334
87δ,505,2983,0.00041550977593723514,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.9091352158152852
175δ,505,1193,0.0001738546522316525,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.8633526143978009
276δδ,505,1289,0.00018776158169099254,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.8611589831968979
302δδ,505,2770,0.0004043527173634549,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.7702769945264555
193δ,504,1233,0.0001750726106476495,1.0,0.3700372633130797,0.11139231577064784,0.22271770159368698,0.927825094389323
197δ,504,874,0.00012735792600597208,1.0,0.3700372633130797,0.11139231577064784,0.22271770159368698,0.8834822023730169
220δ,504,1309,0.00018365957979413149,1.0,0.3700372633130797,0.11139231577064784,0.22271770159368698,0.935485460818137
9δδ,504,1715,0.00023610734461301634,1.0,0.3700372633130797,0.11139231577064784,0.22271770159368698,0.9372954790588838
281δδ,504,3370,0.0004925491336624185,1.0,0.3700372633130797,0.11139231577064784,0.22271770159368698,0.7236005741234366
35δ,503,3064,0.0004280762849932479,1.0,0.3701554080932367,0.11142788089330624,0.2229389810338549,0.9053386060306475
331δ,503,939,0.0001371217808037612,1.0,0.3701554080932367,0.11142788089330624,0.2229389810338549,0.8629597197898424
58δ,503,1644,0.00023910645845510374,1.0,0.3701554080932367,0.11142788089330624,0.2229389810338549,0.8540288568257491
307δ,503,1206,0.00017633016682297401,1.0,0.3701554080932367,0.11142788089330624,0.2229389810338549,0.8297932397149107
257δ,503,2119,0.0003105971064018146,1.0,0.3701554080932367,0.11142788089330624,0.2229389810338549,0.7070776886922864
300δ,503,1284,0.00018751771666263294,1.0,0.3701554080932367,0.11142788089330624,0.2229389810338549,0.838835195180118
208δδ,503,758,0.00011004994585608997,1.0,0.3701554080932367,0.11142788089330624,0.2229389810338549,0.9077353782484329
150δδ,503,1605,0.0002338661522786505,1.0,0.3701554080932367,0.11142788089330624,0.2229389810338549,0.8425235478806907
91δδ,503,5925,0.0008046918218207282,1.0,0.3701554080932367,0.11142788089330624,0.2229389810338549,0.8934687823077269
42δ,502,891,0.00012946655254382215,1.0,0.3702738636791765,0.11146353957782805,0.2231609213387259,0.896695652173913
54δ,502,5788,0.000833902555875873,1.0,0.3702738636791765,0.11146353957782805,0.2231609213387259,0.7969194063366197
186δ,502,1040,0.00014926032334165628,1.0,0.3702738636791765,0.11146353957782805,0.2231609213387259,0.9208433230581877
268δ,502,1716,0.0002513633993397713,1.0,0.3702738636791765,0.11146353957782805,0.2231609213387259,0.7571125265392782
139δδ,502,1437,0.00020908002913192536,1.0,0.3702738636791765,0.11146353957782805,0.2231609213387259,0.861192948563149
293δ,501,911,0.0001327126599107007,1.0,0.37039263153446694,0.11149929226479119,0.22338352580438514,0.8827315440561241
36δ,501,1097,0.00015774173946915088,1.0,0.37039263153446694,0.11149929226479119,0.22338352580438514,0.9154104175502178
251δδ,501,1835,0.0002672003993914616,1.0,0.37039263153446694,0.11149929226479119,0.22338352580438514,0.8372000177438673
249δδ,501,1351,0.00019457877738794044,1.0,0.37039263153446694,0.11149929226479119,0.22338352580438514,0.9026621996469614
142δδ,501,1401,0.00020425352833785475,1.0,0.37039263153446694,0.11149929226479119,0.22338352580438514,0.8484668216970418
69δ,500,1163,0.0001686991808922273,1.0,0.3705117131325855,0.11153513939775646,0.22360679774997896,0.8893697978596908
240δ,499,2539,0.0003692789833567757,1.0,0.3706311099570058,0.111571081423294,0.22383074051792262,0.8185521332094619
255δ,498,989,0.00014507816652150566,1.0,0.37075082350128685,0.11160711879100983,0.22405535747411043,0.7742266864513183
68δ,497,3249,0.0004739124697523227,1.0,0.370870855269162,0.11164325195357283,0.2242806520081283,0.7625954477366556
209δ,497,679,9.884948026067155e-05,1.0,0.370870855269162,0.11164325195357283,0.2242806520081283,0.902020202020202
135δδ,497,1301,0.00018877124550700525,1.0,0.370870855269162,0.11164325195357283,0.2242806520081283,0.8817810086324398
335δ,496,893,0.0001300393093141679,1.0,0.37099120677462954,0.1116794813667419,0.22450662753346867,0.886147765665838
266δδ,280,388,5.698429817395089e-05,1.0,0.40863727932254507,0.12301207842260681,0.2988071523335984,0.8148413266523503
310,3,3,4.4133424758037035e-07,2.0,4.19180654857877,1.261859507142915,5.773502691896257,0.5
321,3,2,2.9420927851476136e-07,1.0,2.095903274289385,0.6309297535714575,2.8867513459481287,0.9215686274509803
Overall,168114,6797557,0.1541487224483324,,,,,
